2026-04-09 20:04:56,461 | Qustionaire | user_id=None | request_id=eb938046-b346-46e7-9a9f-97092153a34a | [INFO] | [main.py- 88] | 新用户 ggg 进行注册
2026-04-09 20:21:25,057 | Qustionaire | user_id=枫糖 | request_id=007dc0c5-4a2a-43ac-8e35-f2fe6274b297 | [INFO] | [main.py- 154] | 页面4的数据：{'src_image_name': '2.png', 'des_image_name': '2.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '成角', 'with_ai': True, 'confidence': '中等信心', 'during_time': 21124, 'diagnosis_result': '', 'assistant': '可接受'}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:21:26,053 | Qustionaire | user_id=枫糖 | request_id=353b82c3-9c18-4581-9241-f689d2770e45 | [INFO] | [main.py- 178] | 更新用户枫糖页面4的时间: 23146
2026-04-09 20:21:26,494 | Qustionaire | user_id=枫糖 | request_id=d67f7d98-b06a-4e4d-b213-998119928d71 | [INFO] | [main.py- 178] | 更新用户枫糖页面3的时间: 39529
2026-04-09 20:21:26,647 | Qustionaire | user_id=枫糖 | request_id=6cd6b7dc-525c-4bdc-a98d-08cea0f8e6e1 | [INFO] | [main.py- 152] | 请求用户枫糖页面3的数据
2026-04-09 20:21:26,647 | Qustionaire | user_id=枫糖 | request_id=6cd6b7dc-525c-4bdc-a98d-08cea0f8e6e1 | [INFO] | [main.py- 154] | 页面3的数据：{'src_image_name': '1.png', 'des_image_name': '1.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': False, 'confidence': '中等信心', 'during_time': 39529, 'diagnosis_result': '4b'}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:21:27,120 | Qustionaire | user_id=枫糖 | request_id=b9df4911-f31b-4563-a18a-0e104a3f5e34 | [INFO] | [main.py- 178] | 更新用户枫糖页面3的时间: 40421
2026-04-09 20:21:27,622 | Qustionaire | user_id=枫糖 | request_id=36051d55-6f46-4846-a19f-caa5172a0005 | [INFO] | [main.py- 178] | 更新用户枫糖页面2的时间: 37284
2026-04-09 20:21:27,731 | Qustionaire | user_id=枫糖 | request_id=0eb139db-62b0-4ae1-abf6-db2a92aee02c | [INFO] | [main.py- 152] | 请求用户枫糖页面2的数据
2026-04-09 20:21:27,757 | Qustionaire | user_id=枫糖 | request_id=0eb139db-62b0-4ae1-abf6-db2a92aee02c | [INFO] | [main.py- 154] | 页面2的数据：{'src_image_name': '3.png', 'des_image_name': '3.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': False, 'confidence': '中等信心', 'during_time': 37284, 'diagnosis_result': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:21:32,140 | Qustionaire | user_id=枫糖 | request_id=70a8d807-d122-42e0-9391-e388aa4a2f58 | [INFO] | [main.py- 178] | 更新用户枫糖页面2的时间: 42129
2026-04-09 20:21:32,150 | Qustionaire | user_id=枫糖 | request_id=a7fa443c-6770-4c8a-b1ba-06aac8d20cdc | [INFO] | [main.py- 167] | 更新用户枫糖页面2的数据: {'diagnosis_result': '0级', 'confidence': '中等信心'}
2026-04-09 20:21:32,158 | Qustionaire | user_id=枫糖 | request_id=f7143467-5e2c-49cf-82ad-0a26455703af | [INFO] | [main.py- 178] | 更新用户枫糖页面2的时间: 42130
2026-04-09 20:21:32,272 | Qustionaire | user_id=枫糖 | request_id=f1ce4a0e-9e1c-4689-a65d-a4b336a41614 | [INFO] | [main.py- 152] | 请求用户枫糖页面3的数据
2026-04-09 20:21:32,273 | Qustionaire | user_id=枫糖 | request_id=f1ce4a0e-9e1c-4689-a65d-a4b336a41614 | [INFO] | [main.py- 154] | 页面3的数据：{'src_image_name': '1.png', 'des_image_name': '1.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': False, 'confidence': '中等信心', 'during_time': 40421, 'diagnosis_result': '4b'}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:22:10,851 | Qustionaire | user_id=枫糖 | request_id=a1b2ce4d-a7e5-4669-8199-a6f8df5150d9 | [INFO] | [main.py- 178] | 更新用户枫糖页面3的时间: 78902
2026-04-09 20:22:11,349 | Qustionaire | user_id=枫糖 | request_id=b02ceabe-36f6-4a0e-96af-d29f459e717d | [INFO] | [main.py- 152] | 请求用户枫糖页面3的数据
2026-04-09 20:22:11,350 | Qustionaire | user_id=枫糖 | request_id=b02ceabe-36f6-4a0e-96af-d29f459e717d | [INFO] | [main.py- 154] | 页面3的数据：{'src_image_name': '1.png', 'des_image_name': '1.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': False, 'confidence': '中等信心', 'during_time': 78902, 'diagnosis_result': '4b'}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:25:50,514 | Qustionaire | user_id=枫糖 | request_id=dd210c5a-ff21-4503-9801-2561867fe704 | [INFO] | [main.py- 178] | 更新用户枫糖页面3的时间: 336385
2026-04-09 20:27:17,409 | Qustionaire | user_id=ggg | request_id=d3f483a6-aab3-4910-8e37-1bca71318a50 | [INFO] | [main.py- 167] | 更新用户ggg页面4的数据: {}
2026-04-09 20:27:17,414 | Qustionaire | user_id=ggg | request_id=3ca808af-4b6c-443d-bf87-74558cbcc7a5 | [INFO] | [main.py- 178] | 更新用户ggg页面4的时间: 46098
2026-04-09 20:27:17,453 | Qustionaire | user_id=ggg | request_id=6dcfedbb-05be-4cc4-9f3d-e499a1b3d9db | [INFO] | [main.py- 178] | 更新用户ggg页面4的时间: 46099
2026-04-09 20:27:17,877 | Qustionaire | user_id=ggg | request_id=e57753ec-38e8-40f3-a1ef-f4712e78c6e5 | [INFO] | [main.py- 152] | 请求用户ggg页面5的数据
2026-04-09 20:27:17,879 | Qustionaire | user_id=ggg | request_id=e57753ec-38e8-40f3-a1ef-f4712e78c6e5 | [INFO] | [main.py- 154] | 页面5的数据：{'src_image_name': '3.png', 'des_image_name': '3.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': True, 'confidence': '', 'during_time': 21788, 'diagnosis_result': '', 'assistant': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:27:19,772 | Qustionaire | user_id=ggg | request_id=2a0df638-ba4a-4339-99bf-cfe3901a49fe | [INFO] | [main.py- 167] | 更新用户ggg页面5的数据: {}
2026-04-09 20:27:19,782 | Qustionaire | user_id=ggg | request_id=d540fd97-998d-4094-8a1f-b845607635ee | [INFO] | [main.py- 178] | 更新用户ggg页面5的时间: 23443
2026-04-09 20:27:19,799 | Qustionaire | user_id=ggg | request_id=ed02bc51-d357-4095-aea5-8c44b80c9d9e | [INFO] | [main.py- 178] | 更新用户ggg页面5的时间: 23444
2026-04-09 20:27:19,983 | Qustionaire | user_id=ggg | request_id=fc9c8816-679e-4a62-9616-558a836afc96 | [INFO] | [main.py- 152] | 请求用户ggg页面6的数据
2026-04-09 20:27:19,984 | Qustionaire | user_id=ggg | request_id=fc9c8816-679e-4a62-9616-558a836afc96 | [INFO] | [main.py- 154] | 页面6的数据：{'src_image_name': '1.png', 'des_image_name': '1.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': True, 'confidence': '', 'during_time': 179465, 'diagnosis_result': '', 'assistant': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:27:22,159 | Qustionaire | user_id=ggg | request_id=680c2c06-0548-454a-9d61-f4537c648121 | [INFO] | [main.py- 167] | 更新用户ggg页面6的数据: {}
2026-04-09 20:27:26,528 | Qustionaire | user_id=ggg | request_id=6e219da2-6341-4e4c-8b27-b3bb38b4b22c | [INFO] | [main.py- 178] | 更新用户ggg页面6的时间: 185932
2026-04-09 20:27:26,547 | Qustionaire | user_id=ggg | request_id=17daaa39-5642-45bd-a820-c19a582d1c5c | [INFO] | [main.py- 178] | 更新用户ggg页面6的时间: 185933
2026-04-09 20:27:26,752 | Qustionaire | user_id=ggg | request_id=5185ba61-669a-4c2b-a3b9-78098ad94e27 | [INFO] | [main.py- 152] | 请求用户ggg页面5的数据
2026-04-09 20:27:26,753 | Qustionaire | user_id=ggg | request_id=5185ba61-669a-4c2b-a3b9-78098ad94e27 | [INFO] | [main.py- 154] | 页面5的数据：{'src_image_name': '3.png', 'des_image_name': '3.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': True, 'confidence': '', 'during_time': 23444, 'diagnosis_result': '', 'assistant': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:27:29,006 | Qustionaire | user_id=ggg | request_id=0aac7f9b-983d-40d7-8766-d830f3a3b319 | [INFO] | [main.py- 167] | 更新用户ggg页面5的数据: {}
2026-04-09 20:27:29,013 | Qustionaire | user_id=ggg | request_id=f4bfcfc6-00b7-47b2-8680-f511e9e88271 | [INFO] | [main.py- 178] | 更新用户ggg页面5的时间: 32178
2026-04-09 20:27:29,027 | Qustionaire | user_id=ggg | request_id=5d51ffc6-5800-495a-9d57-d30896925b6f | [INFO] | [main.py- 178] | 更新用户ggg页面5的时间: 32178
2026-04-09 20:27:29,143 | Qustionaire | user_id=ggg | request_id=1d797cc5-39b9-48cf-8602-02acdd9f3a12 | [INFO] | [main.py- 152] | 请求用户ggg页面6的数据
2026-04-09 20:27:29,144 | Qustionaire | user_id=ggg | request_id=1d797cc5-39b9-48cf-8602-02acdd9f3a12 | [INFO] | [main.py- 154] | 页面6的数据：{'src_image_name': '1.png', 'des_image_name': '1.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': True, 'confidence': '', 'during_time': 185933, 'diagnosis_result': '', 'assistant': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:27:35,062 | Qustionaire | user_id=ggg | request_id=1663c96d-8693-471d-b5e8-ba9eb54d8524 | [INFO] | [main.py- 167] | 更新用户ggg页面6的数据: {}
2026-04-09 20:31:27,744 | Qustionaire | user_id=ggg | request_id=95f4b0bb-032d-4739-b763-86931da32544 | [INFO] | [main.py- 178] | 更新用户ggg页面6的时间: 217646
2026-04-09 20:31:27,767 | Qustionaire | user_id=ggg | request_id=7ba3bdb6-05ea-4155-a9cd-072e451a85a5 | [INFO] | [main.py- 178] | 更新用户ggg页面6的时间: 217646
2026-04-09 20:31:28,261 | Qustionaire | user_id=ggg | request_id=42283c89-99eb-42a9-bb52-341468a1ce53 | [INFO] | [main.py- 152] | 请求用户ggg页面5的数据
2026-04-09 20:31:28,262 | Qustionaire | user_id=ggg | request_id=42283c89-99eb-42a9-bb52-341468a1ce53 | [INFO] | [main.py- 154] | 页面5的数据：{'src_image_name': '3.png', 'des_image_name': '3.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': True, 'confidence': '', 'during_time': 32178, 'diagnosis_result': '', 'assistant': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:36:11,636 | Qustionaire | user_id=ggg | request_id=0928dd61-e044-48a4-b65e-2a164e128dfb | [INFO] | [main.py- 178] | 更新用户ggg页面5的时间: 42639
2026-04-09 20:36:11,655 | Qustionaire | user_id=ggg | request_id=1a8ea391-6134-4258-b65b-19356332e15c | [INFO] | [main.py- 178] | 更新用户ggg页面5的时间: 42640
2026-04-09 20:36:12,138 | Qustionaire | user_id=ggg | request_id=f30f759f-b2d4-4d0e-b349-d2752e154bb3 | [INFO] | [main.py- 152] | 请求用户ggg页面6的数据
2026-04-09 20:36:12,139 | Qustionaire | user_id=ggg | request_id=f30f759f-b2d4-4d0e-b349-d2752e154bb3 | [INFO] | [main.py- 154] | 页面6的数据：{'src_image_name': '1.png', 'des_image_name': '1.png', 'reasoning': '推理与思考', 'conclusion': '回答', 'features': {'回声强度': ['无回声', '低回声', '等回声', '高回声', '不均匀回声'], '形状规则': ['椭圆形', '圆形', '不规则形'], '纵横比例': ['小于1', '等比例', '大于1'], '边界特征': ['清晰', '模糊', '成角', '微分叶', '毛刺']}, 'selected': {'回声强度': '', '形状规则': '', '纵横比例': '', '边界特征': '', 'with_ai': True, 'confidence': '', 'during_time': 217646, 'diagnosis_result': '', 'assistant': ''}, 'ground_truth': {'回声强度': {'label': '无回声', 'description': '回声的描述'}, '形状规则': {'label': '椭圆形', 'description': '形状的描述'}, '纵横比例': {'label': '小于1', 'description': '纵横比的描述'}, '边界特征': {'label': '清晰', 'description': '边界的描述'}}}
2026-04-09 20:36:15,806 | Qustionaire | user_id=ggg | request_id=fed35149-f20b-4d77-b699-87750f3daad2 | [INFO] | [main.py- 167] | 更新用户ggg页面6的数据: {}
2026-04-09 20:36:19,551 | Qustionaire | user_id=ggg | request_id=edb696b3-2925-4582-8a42-fbdda461f259 | [INFO] | [main.py- 178] | 更新用户ggg页面6的时间: 226838
2026-04-09 20:36:19,573 | Qustionaire | user_id=ggg | request_id=ebce3405-8576-4148-9a2b-c47fd0cae298 | [INFO] | [main.py- 178] | 更新用户ggg页面6的时间: 226838
2026-04-09 20:36:19,723 | Qustionaire | user_id=ggg | request_id=2cafe4e7-3087-48f2-92df-4db091553f17 | [INFO] | [main.py- 152] | 请求用户ggg页面5的数据
